,city,state,latitude,longitude ,date,time
68895,san gennaro vesuviano (naples) (italy),,40.860559,14.52807,2010-08-22,21:00
68896,greenbank,wa,48.0983333,-122.5716667,2010-08-22,21:05
68897,beaumont,tx,30.0858333,-94.1016667,2010-08-22,22:01
68898,bellevue,wa,47.6105556,-122.1994444,2010-08-22,22:25
68899,huntsville (near),tx,30.7233333,-95.5505556,2010-08-22,23:00
68900,muncie,in,40.1933333,-85.3863889,2011-08-22,05:00
68901,livingston,mt,45.6625000,-110.5602778,2011-08-22,08:45
68902,highland springs,va,37.5458333,-77.3280556,2011-08-22,14:00
68903,mashpee,ma,41.6483333,-70.4816667,2011-08-22,14:00
68904,whittier,ca,33.9791667,-118.0319444,2011-08-22,20:22
68905,boynton beach/wellington,fl,26.531481,-80.047873,2011-08-22,20:32
68906,eddyville,ky,37.0944444,-88.0802778,2011-08-22,20:47
68907,hugo,ok,34.0105556,-95.5094444,2011-08-22,21:00
68908,salem,oh,40.9008333,-80.8569444,2011-08-22,21:45
68909,whitefish,mt,48.4111111,-114.3366667,2011-08-22,22:00
68910,pensacola,fl,30.4211111,-87.2169444,2011-08-22,22:10
68911,warrenton,va,38.7133333,-77.7955556,2011-08-22,22:25
68912,conway,ar,35.0886111,-92.4419444,2011-08-22,23:30
68913,hondo (canada),ab,55.066667,-114.033333,2012-08-22,04:00
68914,greenfield,in,39.7850000,-85.7694444,2012-08-22,05:20
68915,knoxville,tn,35.9605556,-83.9208333,2012-08-22,07:12
68916,morristown,tn,36.2138889,-83.295,2012-08-22,11:00
68917,madison,al,34.6991667,-86.7483333,2012-08-22,13:10
68918,merrick,ny,40.6627778,-73.5519444,2012-08-22,18:45
68919,hoover,al,33.4052778,-86.8113889,2012-08-22,19:00
68920,san jose del cabo (mexico),,23.063656,-109.702438,2012-08-22,19:00
68921,new york city (fresh meadows; queens),ny,40.7141667,-74.0063889,2012-08-22,20:05
68922,yucaipa,ca,34.0336111,-117.0422222,2012-08-22,20:40
68923,lincoln city,or,44.9583333,-124.0166667,2012-08-22,21:00
68924,fort mill,sc,35.0072222,-80.9452778,2012-08-22,21:05
68925,rock springs,wy,41.5875000,-109.2022222,2012-08-22,22:00
68926,orr,mn,48.0536111,-92.8308333,2012-08-22,22:25
68927,tacoma,wa,47.2530556,-122.4430556,2012-08-22,22:30
68928,hilliard,oh,40.0333333,-83.1583333,2012-08-22,23:00
68929,block island,ri,41.172137,-71.557605,2012-08-22,23:15
68930,winnipeg (canada),mb,49.883333,-97.166667,2013-08-22,00:00
68931,hinesville,ga,31.8466667,-81.5961111,2013-08-22,03:00
68932,slingerlands,ny,42.6291667,-73.865,2013-08-22,03:00
68933,fort dodge,ia,42.4975000,-94.1677778,2013-08-22,10:00
68934,toronto (canada),on,43.666667,-79.416667,2013-08-22,10:15
68935,huntington beach,ca,33.6602778,-117.9983333,2013-08-22,19:46
68936,winston-salem,nc,36.0997222,-80.2444444,2013-08-22,20:10
68937,richmond,mn,45.4541667,-94.5180556,2013-08-22,20:30
68938,gig harbor,wa,47.3294444,-122.5788889,2013-08-22,20:45
68939,pemberton/fort dix,nj,40.029835,-74.61849,2013-08-22,20:45
68940,isanti,mn,45.4902778,-93.2475,2013-08-22,20:50
68941,chicago,il,41.8500000,-87.65,2013-08-22,21:00
68942,madison,wi,43.0730556,-89.4011111,2013-08-22,21:00
68943,azle,tx,32.8950000,-97.5455556,2013-08-22,21:11
68944,broken arrow,ok,36.0525000,-95.7905556,2013-08-22,21:30
68945,deepwater,mo,38.2605556,-93.7727778,2013-08-22,21:47
68946,barrie (canada),on,44.383333,-79.7,2013-08-22,22:00
68947,ocean city,md,38.3363889,-75.0852778,2013-08-22,22:00
68948,petersburg,va,37.2277778,-77.4022222,2013-08-22,22:00
68949,naples,fl,26.1416667,-81.795,2013-08-22,22:30
68950,kansas city,mo,39.0997222,-94.5783333,2013-08-22,23:00
68951,lehi,ut,40.3916667,-111.85,2013-08-22,23:00
68952,lyndon,wi,43.66625,-89.878577,2013-08-22,23:00
68953,massey (canada),on,46.2,-82.083333,2013-08-22,23:30
68981,vail,az,32.0477778,-110.7113889,2000-08-23,02:17
68982,saskatoon (canada),sa,52.133333,-106.666667,2000-08-23,11:34
68983,kuala lumpur (malaysia),,3.139003,101.686855,2000-08-23,16:00
68984,duluth,mn,46.7833333,-92.1063889,2000-08-23,18:30
68985,bouse,az,33.9325000,-114.005,2000-08-23,19:49
68986,istanbul (turkey),,41.00527,28.97696,2000-08-23,20:10
68987,casa grande,az,32.8794444,-111.7566667,2000-08-23,22:42
68988,burgess hill (uk/england),,50.966667,-0.133333,2000-08-23,23:15
68989,rotterdam (netherlands),,51.921667,4.481111,2001-08-23,02:55
68990,galena,mo,36.8052778,-93.4663889,2001-08-23,21:00
68991,glastonbury,ct,41.7122222,-72.6086111,2001-08-23,21:03
68992,garden city,ks,37.9716667,-100.8722222,2001-08-23,22:25
68993,ogden (near),ia,42.0391667,-94.0275,2001-08-23,23:00
68994,olympia,wa,47.0380556,-122.8994444,2002-08-23,01:40
68995,bowleys quarters,md,39.3352778,-76.3905556,2002-08-23,02:30
68996,louisville,ky,38.2541667,-85.7594444,2002-08-23,02:30
68997,albuquerque,nm,35.0844444,-106.6505556,2002-08-23,03:45
68998,odessa,tx,31.8455556,-102.3672222,2002-08-23,14:22
68999,mesa,az,33.4222222,-111.8219444,2002-08-23,16:00
69000,gilbert,az,33.3527778,-111.7883333,2002-08-23,20:00
69001,blackpool (uk/england),,53.816667,-3.05,2002-08-23,21:10
69002,marmaris (turkey),,36.850566,28.255586,2002-08-23,21:45
69003,monroe,wa,47.8555556,-121.9697222,2002-08-23,22:30
69004,airdrie (canada),ab,51.266667,-114.016667,2003-08-23,01:20
69005,west springfield,ma,42.1013889,-72.5902778,2003-08-23,01:30
69006,moline,il,41.5066667,-90.515,2003-08-23,02:00
69007,frankenthal/pfalz (germany),,49.543185,8.351234,2003-08-23,04:00
69008,salt lake city,ut,40.7608333,-111.8902778,2003-08-23,05:30
69009,midland,mi,43.6155556,-84.2472222,2003-08-23,15:00
69010,reno,nv,39.5297222,-119.8127778,2003-08-23,15:00
69011,sedona,az,34.8697222,-111.7602778,2003-08-23,15:00
69012,hollywood,ca,34.0983333,-118.3258333,2003-08-23,16:00
69013,reno,nv,39.5297222,-119.8127778,2003-08-23,17:00
69014,hallandale,fl,25.981202,-80.148379,2003-08-23,18:15
69015,winnipeg (canada),mb,49.883333,-97.166667,2003-08-23,18:45
69016,sukagawa (japan),,37.292893,140.356975,2003-08-23,20:00
69017,auckland (new zealand),,-36.84846,174.763332,2003-08-23,20:30
69018,san marcos,ca,33.1433333,-117.1652778,2003-08-23,21:10
69019,st. charles,mo,38.7838889,-90.4811111,2003-08-23,21:55
69020,henderson,nv,36.0397222,-114.9811111,2003-08-23,22:23
69021,montebello,ca,34.0094444,-118.1044444,2003-08-23,23:00
69022,san marcos,ca,33.1433333,-117.1652778,2003-08-23,23:00
69023,phoenixville,pa,40.1302778,-75.5152778,2004-08-23,00:00
69024,denver,co,39.7391667,-104.9841667,2004-08-23,01:00
69025,redondo beach,ca,33.8491667,-118.3875,2004-08-23,04:45
69026,englewood,co,39.6477778,-104.9872222,2004-08-23,14:55
69027,tega cay,sc,35.0241667,-81.0280556,2004-08-23,17:45
69028,midlothian,il,41.6252778,-87.7175,2004-08-23,19:00
69029,silver city,nm,32.7700000,-108.2797222,2004-08-23,21:00
69030,caransebes (romania),,45.421389,22.221944,2004-08-23,23:00
69031,greenville,sc,34.8525000,-82.3941667,2004-08-23,23:10
69032,pidgeon lake (canada),ab,53.038633,-114.09533,2004-08-23,23:45
69033,stinnett,tx,35.8269444,-101.4425,2005-08-23,00:00
69034,st. george (canada),on,48.433333,-58.5,2005-08-23,00:30
69035,melbourne (vic&#44 australia),,-37.813938,144.963425,2005-08-23,14:00
69036,marietta,ga,33.9525000,-84.55,2005-08-23,18:55
69037,washington,in,38.6591667,-87.1727778,2005-08-23,21:40
69038,pomona,ca,34.0552778,-117.7513889,2005-08-23,21:45
69039,pikeville,ky,37.4791667,-82.5188889,2005-08-23,22:00
69040,edgewood,md,39.4186111,-76.2947222,2006-08-23,01:00
69041,victoria (canada),bc,46.216667,-63.483333,2006-08-23,01:00
69042,chatsworth,ca,34.2572222,-118.6002778,2006-08-23,05:00
69043,hollywood,ca,34.0983333,-118.3258333,2006-08-23,15:00
69044,kobe (japan),,34.690083,135.195511,2006-08-23,20:30
69045,fairfield,ca,38.2494444,-122.0388889,2006-08-23,21:00
69046,sterling heights,mi,42.5802778,-83.0302778,2006-08-23,21:00
69047,clark,wy,44.8994444,-109.1502778,2006-08-23,21:55
69048,marlboro,ny,41.6055556,-73.9719444,2006-08-23,22:30
69049,wallingford,ct,41.4569444,-72.8236111,2006-08-23,23:00
69050,gwinn,mi,46.2811111,-87.4408333,2007-08-23,00:00
69051,chengdu (china),,30.572269,104.066541,2007-08-23,00:19
69052,san ysidro,ca,32.5519444,-117.0422222,2007-08-23,00:30
69053,foxboro,ma,42.0583333,-71.25,2007-08-23,03:35
69054,twello (netherlands),,52.237554,6.09814,2007-08-23,06:55
69055,stowe,vt,44.4652778,-72.685,2007-08-23,15:00
69056,fresno,ca,36.7477778,-119.7713889,2007-08-23,21:00
69057,fort hood,tx,31.195001,-97.741314,2007-08-23,21:11
69058,overlea,md,39.3633333,-76.5208333,2007-08-23,21:20
69059,cortez,co,37.3488889,-108.5852778,2007-08-23,22:00
69060,fort thomas,ky,39.0750000,-84.4472222,2007-08-23,22:00
69061,pompano beach,fl,26.2375000,-80.125,2007-08-23,22:00
69062,little valley,ny,42.2525000,-78.8058333,2007-08-23,23:00
69063,gig harbor,wa,47.3294444,-122.5788889,2007-08-23,23:17
69064,orlando,fl,28.5380556,-81.3794444,2008-08-23,00:00
69065,cambridgeshire (uk/england),,52.333333,0.083333,2008-08-23,01:27
69066,great bend,pa,41.9716667,-75.7436111,2008-08-23,07:30
69067,issaquah,wa,47.5302778,-122.0313889,2008-08-23,08:55
69068,gaylord,mi,45.0275000,-84.6747222,2008-08-23,11:00
69069,westlake,la,30.2419444,-93.2505556,2008-08-23,17:50
69070,wolfville (canada),ns,45.083333,-64.366667,2008-08-23,18:00
69071,hickory,nc,35.7330556,-81.3413889,2008-08-23,21:20
69072,fort dodge,ia,42.4975000,-94.1677778,2008-08-23,21:40
69073,elkhorn city,ky,37.3038889,-82.3511111,2008-08-23,22:00
69074,palmdale,ca,34.5794444,-118.1155556,2008-08-23,22:15
69075,bitburg (germany),,49.966667,6.533333,2008-08-23,22:30
69076,thousand oaks,ca,34.1705556,-118.8366667,2008-08-23,22:45
69077,berlin (germany),,52.516667,13.4,2008-08-23,22:55
69078,riga (latvia),,56.949649,24.105186,2008-08-23,23:25
69079,dyersburg,tn,36.0344444,-89.3855556,2008-08-23,23:30
69080,greenwich,ct,41.0263889,-73.6288889,2009-08-23,00:10
69081,portland,or,45.5236111,-122.675,2009-08-23,00:30
69082,spanish fort,al,30.6747222,-87.9152778,2009-08-23,01:00
69083,little compton,ri,41.5100000,-71.1716667,2009-08-23,03:00
69084,fairfield,ia,41.0086111,-91.9625,2009-08-23,03:17
69085,minneapolis,mn,44.9800000,-93.2636111,2009-08-23,04:15
69086,san diego,ca,32.7152778,-117.1563889,2009-08-23,13:30
69087,san diego,ca,32.7152778,-117.1563889,2009-08-23,13:30
69088,garden prairie,il,42.2533333,-88.7247222,2009-08-23,14:00
69089,dallas,tx,32.7833333,-96.8,2009-08-23,14:53
69090,palos,il,41.680588,-87.835328,2009-08-23,16:00
69091,salyer,ca,40.8902778,-123.5833333,2009-08-23,16:00
69092,santa rosa,ca,38.4405556,-122.7133333,2009-08-23,20:40
69093,santa rosa,ca,38.4405556,-122.7133333,2009-08-23,21:00
69094,uk/england,,52.355518,-1.17432,2009-08-23,21:20
69095,chicago,il,41.8500000,-87.65,2009-08-23,21:30
69096,cincinnati,oh,39.1619444,-84.4569444,2009-08-23,22:00
69097,tustin,ca,33.7458333,-117.8252778,2009-08-23,22:00
69098,winfield (5 mi south of),ks,37.2397222,-96.9952778,2009-08-23,22:15
69099,summerside (canada),pe,46.4,-63.783333,2009-08-23,22:30
69100,wallingford,ct,41.4569444,-72.8236111,2009-08-23,23:45
69101,hanover park,il,41.9994444,-88.145,2010-08-23,03:53
69102,clarksville,tn,36.5297222,-87.3594444,2010-08-23,04:00
69103,oak lawn,il,41.7108333,-87.7580556,2010-08-23,05:35
69104,cumming,ga,34.2072222,-84.1402778,2010-08-23,06:00
69105,senoia,ga,33.3022222,-84.5538889,2010-08-23,06:00
69106,gahanna,oh,40.0191667,-82.8794444,2010-08-23,11:00
69107,venice,ca,33.9908333,-118.4591667,2010-08-23,19:35
69108,keizer,or,44.9902778,-123.025,2010-08-23,20:40
69109,oakdale,ca,37.7666667,-120.8461111,2010-08-23,21:00
69110,tracadie sheila (canada),nb,47.512071,-64.912087,2010-08-23,22:10
69111,stroudsburg,pa,40.9866667,-75.195,2011-08-23,03:00
69112,athens (hwy 72 w),al,34.8027778,-86.9716667,2011-08-23,05:00
69113,lancaster,sc,34.7202778,-80.7711111,2011-08-23,09:00
69114,moon township,pa,40.516977,-80.221348,2011-08-23,10:05
69115,middlesboro,ky,36.6083333,-83.7166667,2011-08-23,10:13
69116,portland,or,45.5236111,-122.675,2011-08-23,11:06
69117,denver,co,39.7391667,-104.9841667,2011-08-23,11:15
69118,niceville,fl,30.5166667,-86.4822222,2011-08-23,15:30
69119,las vegas,nv,36.1750000,-115.1363889,2011-08-23,16:00
69120,shallowater,tx,33.6888889,-101.9977778,2011-08-23,17:50
69121,lancashire (uk/england),,53.888996,-2.633778,2011-08-23,18:30
69122,hollister,ca,36.8525000,-121.4005556,2011-08-23,20:30
69123,battle ground,wa,45.7811111,-122.5322222,2011-08-23,21:20
69124,auburn,wa,47.3075000,-122.2272222,2011-08-23,21:24
69125,west des moines,ia,41.6005556,-93.6088889,2011-08-23,21:25
69126,hermann,mo,38.7041667,-91.4372222,2012-08-23,01:00
69127,plainsboro,nj,40.3333333,-74.6008333,2012-08-23,01:47
69128,perry hall,md,39.4125000,-76.4638889,2012-08-23,04:30
69129,londonderry,nh,42.8650000,-71.3744444,2012-08-23,05:52
69130,new hyde park,ny,40.7350000,-73.6883333,2012-08-23,06:55
69131,garfield heights,oh,41.4169444,-81.6061111,2012-08-23,08:45
69132,brentwood,ny,40.7811111,-73.2466667,2012-08-23,09:15
69133,rochester,ny,43.1547222,-77.6158333,2012-08-23,09:40
69134,omaha,ne,41.2586111,-95.9375,2012-08-23,10:00
69135,charlotte,nc,35.2269444,-80.8433333,2012-08-23,11:30
69136,longwood,fl,28.7027778,-81.3386111,2012-08-23,11:30
69137,boston,ma,42.3583333,-71.0602778,2012-08-23,20:30
69138,boston,ma,42.3583333,-71.0602778,2012-08-23,20:30
69139,chicago,il,41.8500000,-87.65,2012-08-23,20:45
69140,laguna beach,ca,33.5422222,-117.7822222,2012-08-23,21:00
69141,montclair,nj,40.8258333,-74.2094444,2012-08-23,21:27
69142,casper,wy,42.8666667,-106.3125,2012-08-23,21:30
69143,williamsport,pa,41.2411111,-77.0013889,2012-08-23,21:45
69144,grand rapids,mi,42.9633333,-85.6680556,2012-08-23,22:00
69145,two harbors,mn,47.0227778,-91.6705556,2012-08-23,22:00
69146,waterloo,ia,42.4927778,-92.3427778,2012-08-23,22:05
69147,grantsville,md,39.6950000,-79.1513889,2012-08-23,22:30
69148,uniontown,oh,40.9750000,-81.4083333,2012-08-23,23:55
69149,bridgewater,nj,40.623333,-74.601111,2012-08-23,24:00
69150,lebanon,in,40.0483333,-86.4691667,2013-08-23,02:00
69151,charlton,ma,42.1355556,-71.9705556,2013-08-23,06:30
69152,marstons mills,ma,41.6561111,-70.4166667,2013-08-23,08:20
69153,torrington,ct,41.8005556,-73.1216667,2013-08-23,09:58
69154,erie,pa,42.1291667,-80.0852778,2013-08-23,10:55
69155,erie,pa,42.1291667,-80.0852778,2013-08-23,11:00
69156,pleasant hill,ca,37.9480556,-122.0597222,2013-08-23,17:30
69157,eleven mile corner,az,32.8794444,-111.5663889,2013-08-23,18:15
69158,appleton,wi,44.2619444,-88.4152778,2013-08-23,20:30
69159,barrie (canada),on,44.383333,-79.7,2013-08-23,20:30
69160,fresno,ca,36.7477778,-119.7713889,2013-08-23,20:30
69161,johnstown,co,40.3369444,-104.9116667,2013-08-23,20:30
69162,johnstown,co,40.3369444,-104.9116667,2013-08-23,20:30
69163,new bedford,ma,41.6361111,-70.9347222,2013-08-23,20:30
69164,unity township,pa,40.293974,-79.447886,2013-08-23,20:30
69165,manitowoc,wi,44.0886111,-87.6575,2013-08-23,20:50
69166,dana point,ca,33.4669444,-117.6972222,2013-08-23,21:00
69167,santa ana,ca,33.7455556,-117.8669444,2013-08-23,21:30
69168,lexington,ky,37.9886111,-84.4777778,2013-08-23,22:00
69169,springfield,oh,39.9241667,-83.8088889,2013-08-23,22:00
69170,springfield,oh,39.9241667,-83.8088889,2013-08-23,22:00
69171,davenport,ia,41.5236111,-90.5775,2013-08-23,22:09
69172,london (canada),on,42.983333,-81.25,2013-08-23,22:30
69173,south portland,me,43.6413889,-70.2413889,2013-08-23,22:45
69174,hamden,ct,41.3958333,-72.8972222,2013-08-23,22:47
69175,marco island,fl,25.939741,-81.707535,2013-08-23,23:45
69176,harrisonburg,va,38.4494444,-78.8691667,2013-08-23,24:00
69204,londonderry,nh,42.8650000,-71.3744444,2000-08-24,11:00
69205,bow,wa,48.5619444,-122.3969444,2000-08-24,23:20
69206,noida (india),,28.535516,77.391026,2001-08-24,04:15
69207,burnaby (canada),bc,49.25,-122.95,2001-08-24,18:05
69208,renton,wa,47.4830556,-122.2158333,2001-08-24,21:00
69209,kennebunk,me,43.3838889,-70.5452778,2001-08-24,21:30
69210,hot springs,ar,34.5036111,-93.055,2001-08-24,21:43
69211,natick,ma,42.2833333,-71.35,2001-08-24,22:00
69212,mechelen (belgium),,51.025876,4.477536,2001-08-24,22:30
69213,oxford,me,44.1316667,-70.4936111,2001-08-24,22:50
69214,london (uk/england),,51.514125,-0.093689,2001-08-24,23:50
69215,englewood,fl,26.9616667,-82.3527778,2002-08-24,01:00
69216,gary,in,41.5933333,-87.3463889,2002-08-24,04:28
69217,jacksonville,fl,30.3319444,-81.6558333,2002-08-24,10:10
69218,sparta,tn,35.9258333,-85.4641667,2002-08-24,12:00
69219,the colony,tx,33.0888889,-96.8861111,2002-08-24,16:00
69220,conshohocken,pa,40.0791667,-75.3019444,2002-08-24,17:32
69221,tijuana (mexico),,32.514947,-117.038247,2002-08-24,19:15
69222,tinley park,il,41.5733333,-87.7844444,2002-08-24,20:45
69223,seattle,wa,47.6063889,-122.3308333,2002-08-24,21:30
69224,sacramento,ca,38.5816667,-121.4933333,2002-08-24,21:45
69225,sauble beach (canada),on,44.629602,-81.265082,2002-08-24,22:10
69226,gresham,or,45.4983333,-122.4302778,2002-08-24,22:25
69227,vancouver (canada),bc,49.25,-123.133333,2002-08-24,23:50
69228,montebello,ca,34.0094444,-118.1044444,2003-08-24,00:12
69229,montebello,ca,34.0094444,-118.1044444,2003-08-24,00:15
69230,mt. laguna,ca,32.8722222,-116.4175,2003-08-24,00:20
69231,brentwood town (outside halifax) (canada),ns,45.212036,-63.280564,2003-08-24,00:35
69232,new york city (staten island),ny,40.7141667,-74.0063889,2003-08-24,01:00
69233,monterey park,ca,34.0625000,-118.1219444,2003-08-24,01:05
69234,minot,nd,48.2325000,-101.2958333,2003-08-24,02:00
69235,venice,ne,41.2338889,-96.3533333,2003-08-24,03:30
69236,venice,ne,41.2338889,-96.3533333,2003-08-24,03:30
69237,hampton beach,nh,42.9072222,-70.8125,2003-08-24,09:00
69238,exeter (south-east of&#44 on golf course) (canada),on,43.35,-81.483333,2003-08-24,10:00
69239,oswego,ny,43.4552778,-76.5108333,2003-08-24,10:15
69240,santa barbara,ca,34.4208333,-119.6972222,2003-08-24,11:30
69241,watchung,nj,40.6377778,-74.4513889,2003-08-24,11:55
69242,westland,mi,42.3241667,-83.4002778,2003-08-24,14:00
69243,wahpeton,nd,46.2652778,-96.6055556,2003-08-24,14:42
69244,littleton,ma,42.5375000,-71.5125,2003-08-24,15:15
69245,monroe,wa,47.8555556,-121.9697222,2003-08-24,15:50
69246,bothell,wa,47.7625000,-122.2041667,2003-08-24,16:00
69247,chilliwack (canada),bc,49.166667,-121.95,2003-08-24,16:00
69248,monroe,wa,47.8555556,-121.9697222,2003-08-24,16:00
69249,garfield,nj,40.8813889,-74.1136111,2003-08-24,19:30
69250,tinton falls,nj,40.3041667,-74.1008333,2003-08-24,21:00
69251,anaheim hills,ca,33.8444444,-117.7763889,2003-08-24,21:15
69252,mount shasta (on),ca,41.3100000,-122.3094444,2003-08-24,22:00
69253,terrace (canada),bc,54.5,-128.583333,2003-08-24,22:02
69254,los angeles,ca,34.0522222,-118.2427778,2003-08-24,23:00
69255,sea isle,nj,39.153448,-74.692939,2004-08-24,01:15
69256,belleville (canada),on,44.166667,-77.383333,2004-08-24,02:30
69257,san diego,ca,32.7152778,-117.1563889,2004-08-24,04:00
69258,long beach,ms,30.3502778,-89.1527778,2004-08-24,05:45
69259,denver,co,39.7391667,-104.9841667,2004-08-24,15:30
69260,clermont,ga,34.4777778,-83.7736111,2004-08-24,19:00
69261,cancun (mexico),,21.161908,-86.851528,2004-08-24,19:15
69262,millersville,tn,36.3711111,-86.71,2004-08-24,21:24
69263,springview,ne,42.8244444,-99.7486111,2004-08-24,22:00
69264,melbourne (vic&#44 australia),,-37.813938,144.963425,2004-08-24,22:10
69265,west chester,pa,39.8494444,-75.3561111,2004-08-24,23:02
69266,canyon,tx,34.9802778,-101.9183333,2004-08-24,23:40
69267,mansfield (uk/england),,53.133333,-1.2,2005-08-24,00:00
69268,auckland (new zealand),,-36.84846,174.763332,2005-08-24,10:00
69269,folsom,ca,38.6780556,-121.175,2005-08-24,19:00
69270,vancouver,wa,45.6388889,-122.6602778,2005-08-24,20:30
69271,edmonton (canada),ab,53.55,-113.5,2005-08-24,22:00
69272,marana,az,32.4366667,-111.2247222,2005-08-24,22:30
69273,broadway (uk/england),,51.764722,-4.472778,2005-08-24,22:45
69274,santa barbara,ca,34.4208333,-119.6972222,2005-08-24,23:00
69275,louisville,ky,38.2541667,-85.7594444,2006-08-24,02:00
69276,delray beach florida,fl,26.461463,-80.07282,2006-08-24,04:30
69277,chatsworth,ca,34.2572222,-118.6002778,2006-08-24,05:00
69278,pahrump,nv,36.2083333,-115.9830556,2006-08-24,10:30
69279,lawton,ok,34.6086111,-98.39,2006-08-24,15:25
69280,moline,il,41.5066667,-90.515,2006-08-24,16:00
69281,medford,or,42.3266667,-122.8744444,2006-08-24,20:45
69282,farmington,mn,44.6402778,-93.1433333,2006-08-24,22:00
69283,farmington,mn,44.6402778,-93.1433333,2006-08-24,22:00
69284,harrodsburg,ky,37.7622222,-84.8433333,2006-08-24,22:00
69285,dalton-in-furness (uk/england),,54.156887,-3.1782,2006-08-24,22:05
69286,halifax (canada),ns,44.65,-63.6,2007-08-24,01:45
69287,freeport,tx,28.9538889,-95.3594444,2007-08-24,03:15
69288,sparks,nv,39.5350000,-119.7516667,2007-08-24,11:30
69289,charlestown,ri,41.3830556,-71.6422222,2007-08-24,15:00
69290,lake stevens,wa,48.0152778,-122.0625,2007-08-24,17:30
69291,rural el paso,il,40.739202,-89.016463,2007-08-24,17:45
69292,kansas city,ks,39.1141667,-94.6272222,2007-08-24,20:28
69293,chilton,wi,44.0288889,-88.1627778,2007-08-24,20:57
69294,clayton,nc,35.6505556,-78.4566667,2007-08-24,23:00
69295,pacheco,ca,37.9836111,-122.0741667,2007-08-24,23:00
69296,casselton,nd,46.9005556,-97.2108333,2008-08-24,01:00
69297,indianapolis,in,39.7683333,-86.1580556,2008-08-24,16:15
69298,lincoln,ne,40.8000000,-96.6666667,2008-08-24,17:32
69299,gardena,ca,33.8883333,-118.3080556,2008-08-24,18:00
69300,mokena,il,41.5261111,-87.8891667,2008-08-24,18:00
69301,bakersfield,ca,35.3733333,-119.0177778,2008-08-24,19:00
69302,chappaqua,ny,41.1594444,-73.7652778,2008-08-24,20:32
69303,coeur d&#39alene,id,47.6777778,-116.7794444,2008-08-24,21:00
69304,branchport,ny,42.5986111,-77.1541667,2008-08-24,21:15
69305,st. clair shores,mi,42.495556,-82.900278,2008-08-24,22:00
69306,rolling meadows,il,42.0841667,-88.0130556,2008-08-24,22:40
69307,la mesa,ca,32.7677778,-117.0222222,2009-08-24,00:30
69308,auburn,wa,47.3075000,-122.2272222,2009-08-24,01:39
69309,neenah,wi,44.1858333,-88.4625,2009-08-24,03:45
69310,lafayette,in,40.4166667,-86.8752778,2009-08-24,05:40
69311,medford (outskirts),or,42.3266667,-122.8744444,2009-08-24,14:30
69312,san antonio,tx,29.4238889,-98.4933333,2009-08-24,15:00
69313,modesto,ca,37.6391667,-120.9958333,2009-08-24,17:30
69314,burien,wa,47.4705556,-122.3455556,2009-08-24,18:19
69315,kingston,ar,36.0505556,-93.5183333,2009-08-24,21:00
69316,toronto (canada),on,43.666667,-79.416667,2009-08-24,21:25
69317,parker,co,39.5186111,-104.7608333,2009-08-24,21:45
69318,proctorville,oh,38.4369444,-82.3772222,2009-08-24,21:50
69319,athens,oh,39.3291667,-82.1013889,2009-08-24,22:00
69320,new york city (staten island),ny,40.7141667,-74.0063889,2009-08-24,23:00
69321,hillsboro,oh,39.2022222,-83.6116667,2009-08-24,23:30
69322,bell,ca,33.9775000,-118.1861111,2009-08-24,24:00
69323,boise,id,43.6136111,-116.2025,2010-08-24,08:00
69324,visalia,ca,36.3302778,-119.2911111,2010-08-24,10:00
69325,garden city,id,43.6222222,-116.2372222,2010-08-24,16:05
69326,phoenix,az,33.4483333,-112.0733333,2010-08-24,18:12
69327,yuma,az,32.7252778,-114.6236111,2010-08-24,19:40
69328,nashville,tn,36.1658333,-86.7844444,2010-08-24,20:00
69329,livingston,la,30.5019444,-90.7477778,2010-08-24,20:40
69330,moxee,wa,46.553733,-120.383162,2010-08-24,21:08
69331,redding,ca,40.5866667,-122.3905556,2010-08-24,21:15
69332,woodward,ok,36.4336111,-99.39,2010-08-24,21:45
69333,covington,wa,47.3483333,-122.1136111,2010-08-24,22:00
69334,vancouver,wa,45.6388889,-122.6602778,2010-08-24,23:15
69335,bakersfield,ca,35.3733333,-119.0177778,2011-08-24,01:15
69336,cloquet,mn,46.7216667,-92.4591667,2011-08-24,04:15
69337,cutchogue,ny,41.0105556,-72.4855556,2011-08-24,04:30
69338,geronimo,ok,34.4811111,-98.3827778,2011-08-24,05:50
69339,portland,or,45.5236111,-122.675,2011-08-24,09:00
69340,raleigh,nc,35.7719444,-78.6388889,2011-08-24,12:45
69341,tontogany,oh,41.4191667,-83.7408333,2011-08-24,20:50
69342,new york city (brooklyn),ny,40.7141667,-74.0063889,2011-08-24,21:00
69343,wilkeson,wa,47.1055556,-122.0444444,2011-08-24,21:30
69344,harrington,de,38.9236111,-75.5780556,2011-08-24,22:00
69345,laguna niguel,ca,33.5225000,-117.7066667,2011-08-24,22:10
69346,harvard,il,42.4222222,-88.6136111,2012-08-24,00:40
69347,fresno,ca,36.7477778,-119.7713889,2012-08-24,02:30
69348,northport,ny,40.9008333,-73.3436111,2012-08-24,07:30
69349,syracuse,ny,43.0480556,-76.1477778,2012-08-24,10:15
69350,foxborough,ma,42.0652778,-71.2483333,2012-08-24,11:00
69351,white river junction,vt,43.6488889,-72.3197222,2012-08-24,11:00
69352,manchester (near),vt,43.1636111,-73.0727778,2012-08-24,13:00
69353,sacramento,ca,38.5816667,-121.4933333,2012-08-24,20:00
